timestamp,x,y,z,on_path
1760992441.660077,nan,nan,nan,False
1760992441.6664782,nan,nan,nan,False
1760992441.6720333,nan,nan,nan,False
1760992441.6770802,nan,nan,nan,False
1760992441.6841035,nan,nan,nan,False
1760992441.6903224,nan,nan,nan,False
1760992441.6955128,nan,nan,nan,False
1760992441.702734,nan,nan,nan,False
1760992441.7078917,nan,nan,nan,False
1760992441.714977,nan,nan,nan,False
1760992441.7205315,nan,nan,nan,False
1760992441.7268865,nan,nan,nan,False
1760992441.732737,nan,nan,nan,False
1760992441.7373412,nan,nan,nan,False
1760992441.7445428,nan,nan,nan,False
1760992441.7504036,nan,nan,nan,False
1760992441.756039,nan,nan,nan,False
1760992441.7621517,nan,nan,nan,False
1760992441.7675946,nan,nan,nan,False
1760992441.774194,nan,nan,nan,False
1760992441.780221,nan,nan,nan,False
1760992441.786507,nan,nan,nan,False
1760992441.792288,nan,nan,nan,False
1760992441.7972534,nan,nan,nan,False
1760992441.8033297,nan,nan,nan,False
1760992441.8089955,nan,nan,nan,False
1760992441.8156807,nan,nan,nan,False
1760992441.8222446,nan,nan,nan,False
1760992441.828074,nan,nan,nan,False
1760992441.833973,nan,nan,nan,False
1760992441.840411,nan,nan,nan,False
1760992441.8456926,nan,nan,nan,False
1760992441.852464,nan,nan,nan,False
1760992441.8582702,nan,nan,nan,False
1760992441.8636613,nan,nan,nan,False
1760992441.8693156,nan,nan,nan,False
1760992441.8755357,nan,nan,nan,False
1760992441.8811512,nan,nan,nan,False
1760992441.8874104,nan,nan,nan,False
1760992441.8934839,nan,nan,nan,False
1760992441.8993785,nan,nan,nan,False
1760992441.905245,nan,nan,nan,False
1760992441.9109657,nan,nan,nan,False
1760992441.917055,nan,nan,nan,False
1760992441.9224527,nan,nan,nan,False
1760992441.928151,nan,nan,nan,False
1760992441.935196,nan,nan,nan,False
1760992441.9410334,nan,nan,nan,False
1760992441.9455888,nan,nan,nan,False
1760992441.9516833,nan,nan,nan,False
1760992441.9585414,nan,nan,nan,False
1760992441.9640489,nan,nan,nan,False
1760992441.9706185,nan,nan,nan,False
1760992441.9762292,nan,nan,nan,False
1760992441.9826112,nan,nan,nan,False
1760992441.9879725,nan,nan,nan,False
1760992441.99526,nan,nan,nan,False
1760992442.001132,nan,nan,nan,False
1760992442.0073898,nan,nan,nan,False
1760992442.014243,nan,nan,nan,False
1760992442.0201983,nan,nan,nan,False
1760992442.0253391,nan,nan,nan,False
1760992442.0323145,nan,nan,nan,False
1760992442.0381541,nan,nan,nan,False
1760992442.0442307,nan,nan,nan,False
1760992442.0502303,nan,nan,nan,False
1760992442.0578113,nan,nan,nan,False
1760992442.0639336,nan,nan,nan,False
1760992442.0684845,nan,nan,nan,False
1760992442.0745792,nan,nan,nan,False
1760992442.0810833,nan,nan,nan,False
1760992442.0871172,nan,nan,nan,False
1760992442.092288,nan,nan,nan,False
1760992442.0994706,nan,nan,nan,False
1760992442.105766,nan,nan,nan,False
1760992442.111545,nan,nan,nan,False
1760992442.1180646,nan,nan,nan,False
1760992442.1237762,nan,nan,nan,False
1760992442.1304436,nan,nan,nan,False
1760992442.1366906,nan,nan,nan,False
1760992442.1428683,nan,nan,nan,False
1760992442.1494129,nan,nan,nan,False
1760992442.1545324,nan,nan,nan,False
1760992442.1611178,nan,nan,nan,False
1760992442.167229,nan,nan,nan,False
1760992442.172974,nan,nan,nan,False
1760992442.1790402,nan,nan,nan,False
1760992442.1852894,nan,nan,nan,False
1760992442.191266,nan,nan,nan,False
1760992442.1982517,nan,nan,nan,False
1760992442.2043118,nan,nan,nan,False
1760992442.2109058,nan,nan,nan,False
1760992442.2156491,nan,nan,nan,False
1760992442.222638,nan,nan,nan,False
1760992442.2289453,nan,nan,nan,False
1760992442.2348151,nan,nan,nan,False
1760992442.240944,nan,nan,nan,False
1760992442.2466676,nan,nan,nan,False
1760992442.2524488,nan,nan,nan,False
1760992442.2581432,nan,nan,nan,False
1760992442.2642775,nan,nan,nan,False
1760992442.269757,nan,nan,nan,False
1760992442.2755694,nan,nan,nan,False
1760992442.2813358,nan,nan,nan,False
1760992442.2866206,nan,nan,nan,False
1760992442.2932158,nan,nan,nan,False
1760992442.2991612,nan,nan,nan,False
1760992442.3048522,nan,nan,nan,False
1760992442.3114007,nan,nan,nan,False
1760992442.3164628,nan,nan,nan,False
1760992442.3231664,nan,nan,nan,False
1760992442.3277023,nan,nan,nan,False
1760992442.3332357,nan,nan,nan,False
1760992442.3403769,nan,nan,nan,False
1760992442.3462703,nan,nan,nan,False
1760992442.352436,nan,nan,nan,False
1760992442.3585258,nan,nan,nan,False
1760992442.364367,nan,nan,nan,False
1760992442.3706076,nan,nan,nan,False
1760992442.3762398,nan,nan,nan,False
1760992442.382344,nan,nan,nan,False
1760992442.3882546,nan,nan,nan,False
1760992442.393945,nan,nan,nan,False
1760992442.4003987,nan,nan,nan,False
1760992442.4059541,nan,nan,nan,False
1760992442.413167,nan,nan,nan,False
1760992442.4180782,nan,nan,nan,False
1760992442.4247024,nan,nan,nan,False
1760992442.4294817,nan,nan,nan,False
1760992442.4358547,nan,nan,nan,False
1760992442.442614,nan,nan,nan,False
1760992442.448654,nan,nan,nan,False
1760992442.4537003,nan,nan,nan,False
1760992442.4756117,nan,nan,nan,False
1760992442.490963,nan,nan,nan,False
1760992442.5030599,nan,nan,nan,False
1760992442.5155003,nan,nan,nan,False
1760992442.523248,nan,nan,nan,False
1760992442.5283034,nan,nan,nan,False
1760992442.5370932,nan,nan,nan,False
1760992442.54346,nan,nan,nan,False
1760992442.5504084,nan,nan,nan,False
1760992442.5579112,nan,nan,nan,False
1760992442.5644662,nan,nan,nan,False
1760992442.5724921,nan,nan,nan,False
1760992442.579162,nan,nan,nan,False
1760992442.5864244,nan,nan,nan,False
1760992442.5935628,nan,nan,nan,False
1760992442.6011155,nan,nan,nan,False
1760992442.6085906,nan,nan,nan,False
1760992442.6153004,nan,nan,nan,False
1760992442.6218314,nan,nan,nan,False
1760992442.6293037,nan,nan,nan,False
1760992442.6362944,nan,nan,nan,False
1760992442.6423748,nan,nan,nan,False
1760992442.6497834,nan,nan,nan,False
1760992442.6564329,nan,nan,nan,False
1760992442.6625395,nan,nan,nan,False
1760992442.6703167,nan,nan,nan,False
1760992442.6771069,nan,nan,nan,False
1760992442.6859026,nan,nan,nan,False
1760992442.6930604,nan,nan,nan,False
1760992442.700173,nan,nan,nan,False
1760992442.7067757,nan,nan,nan,False
1760992442.7136524,nan,nan,nan,False
1760992442.7207785,nan,nan,nan,False
1760992442.727883,nan,nan,nan,False
1760992442.734697,nan,nan,nan,False
1760992442.7417061,nan,nan,nan,False
1760992442.7473266,nan,nan,nan,False
1760992442.7552054,nan,nan,nan,False
1760992442.7622163,nan,nan,nan,False
1760992442.7680058,nan,nan,nan,False
1760992442.7759726,nan,nan,nan,False
1760992442.7837212,nan,nan,nan,False
1760992442.79041,nan,nan,nan,False
1760992442.7976289,nan,nan,nan,False
1760992442.804236,nan,nan,nan,False
1760992442.8111246,nan,nan,nan,False
1760992442.8187084,nan,nan,nan,False
1760992442.825602,nan,nan,nan,False
1760992442.832196,nan,nan,nan,False
1760992442.8394506,nan,nan,nan,False
1760992442.8461595,nan,nan,nan,False
1760992442.852248,nan,nan,nan,False
1760992442.8590183,nan,nan,nan,False
1760992442.8651664,nan,nan,nan,False
1760992442.8712163,nan,nan,nan,False
1760992442.8782823,nan,nan,nan,False
1760992442.8845575,nan,nan,nan,False
1760992442.8910947,nan,nan,nan,False
1760992442.8976746,nan,nan,nan,False
1760992442.9033573,nan,nan,nan,False
1760992442.9112186,nan,nan,nan,False
1760992442.9176931,nan,nan,nan,False
1760992442.9244158,nan,nan,nan,False
1760992442.9311965,nan,nan,nan,False
1760992442.9376159,nan,nan,nan,False
1760992442.9448228,nan,nan,nan,False
1760992442.9513226,nan,nan,nan,False
1760992442.9601743,nan,nan,nan,False
1760992442.96627,nan,nan,nan,False
1760992442.9728112,nan,nan,nan,False
1760992442.9793558,nan,nan,nan,False
1760992442.9849606,nan,nan,nan,False
1760992443.0031288,nan,nan,nan,False
1760992443.0084722,nan,nan,nan,False
1760992443.016057,nan,nan,nan,False
1760992443.022349,nan,nan,nan,False
1760992443.0284193,nan,nan,nan,False
1760992443.0350535,nan,nan,nan,False
1760992443.0410707,nan,nan,nan,False
1760992443.0462358,nan,nan,nan,False
1760992443.053292,nan,nan,nan,False
1760992443.0590281,nan,nan,nan,False
1760992443.0653095,nan,nan,nan,False
1760992443.071729,nan,nan,nan,False
1760992443.0779612,nan,nan,nan,False
1760992443.0842936,nan,nan,nan,False
1760992443.0903218,nan,nan,nan,False
1760992443.096042,nan,nan,nan,False
1760992443.1058164,nan,nan,nan,False
1760992443.1127195,nan,nan,nan,False
1760992443.119387,nan,nan,nan,False
1760992443.1255057,nan,nan,nan,False
1760992443.1321898,nan,nan,nan,False
1760992443.1380918,nan,nan,nan,False
1760992443.143094,nan,nan,nan,False
1760992443.1491733,nan,nan,nan,False
1760992443.1557655,nan,nan,nan,False
1760992443.1617694,nan,nan,nan,False
1760992443.1674643,nan,nan,nan,False
1760992443.1735947,nan,nan,nan,False
1760992443.1795394,nan,nan,nan,False
1760992443.1852808,nan,nan,nan,False
1760992443.1912181,nan,nan,nan,False
1760992443.197869,nan,nan,nan,False
1760992443.2036264,nan,nan,nan,False
1760992443.2099438,nan,nan,nan,False
1760992443.216892,nan,nan,nan,False
1760992443.223157,nan,nan,nan,False
1760992443.2294488,nan,nan,nan,False
1760992443.23553,nan,nan,nan,False
1760992443.2421637,nan,nan,nan,False
1760992443.2479825,nan,nan,nan,False
1760992443.2528563,nan,nan,nan,False
1760992443.2599196,nan,nan,nan,False
1760992443.2656372,nan,nan,nan,False
1760992443.2713835,nan,nan,nan,False
1760992443.2774892,nan,nan,nan,False
1760992443.2833483,nan,nan,nan,False
1760992443.290165,nan,nan,nan,False
1760992443.3006427,nan,nan,nan,False
1760992443.3111198,nan,nan,nan,False
1760992443.3178942,nan,nan,nan,False
1760992443.32395,nan,nan,nan,False
1760992443.3313735,nan,nan,nan,False
1760992443.3380034,nan,nan,nan,False
1760992443.3436174,nan,nan,nan,False
1760992443.350211,nan,nan,nan,False
1760992443.3561742,nan,nan,nan,False
1760992443.3631172,nan,nan,nan,False
1760992443.36923,nan,nan,nan,False
1760992443.3753684,nan,nan,nan,False
1760992443.3824046,nan,nan,nan,False
1760992443.3902888,nan,nan,nan,False
1760992443.3973167,nan,nan,nan,False
1760992443.4040747,nan,nan,nan,False
1760992443.4110663,nan,nan,nan,False
1760992443.4182167,nan,nan,nan,False
1760992443.4252396,nan,nan,nan,False
1760992443.4314015,nan,nan,nan,False
1760992443.4383903,nan,nan,nan,False
1760992443.4470556,nan,nan,nan,False
1760992443.4560053,nan,nan,nan,False
1760992443.462131,nan,nan,nan,False
1760992443.4687822,nan,nan,nan,False
1760992443.4758987,nan,nan,nan,False
1760992443.483108,nan,nan,nan,False
1760992443.488857,nan,nan,nan,False
1760992443.4946716,nan,nan,nan,False
1760992443.500965,nan,nan,nan,False
1760992443.5078495,nan,nan,nan,False
1760992443.5151339,nan,nan,nan,False
1760992443.5210752,nan,nan,nan,False
1760992443.5286531,nan,nan,nan,False
1760992443.5342271,nan,nan,nan,False
1760992443.5413606,nan,nan,nan,False
1760992443.5466225,nan,nan,nan,False
1760992443.5532043,nan,nan,nan,False
1760992443.5591514,nan,nan,nan,False
1760992443.565705,nan,nan,nan,False
1760992443.5723085,nan,nan,nan,False
1760992443.5783286,nan,nan,nan,False
1760992443.5848527,nan,nan,nan,False
1760992443.5901296,nan,nan,nan,False
1760992443.5968103,nan,nan,nan,False
1760992443.6033404,nan,nan,nan,False
1760992443.6098485,nan,nan,nan,False
1760992443.616065,nan,nan,nan,False
1760992443.6242256,nan,nan,nan,False
1760992443.6313038,nan,nan,nan,False
1760992443.6383371,nan,nan,nan,False
1760992443.6449172,nan,nan,nan,False
1760992443.6511316,nan,nan,nan,False
1760992443.6589692,nan,nan,nan,False
1760992443.6667817,nan,nan,nan,False
1760992443.672385,nan,nan,nan,False
1760992443.6801035,nan,nan,nan,False
1760992443.6863575,nan,nan,nan,False
1760992443.693688,nan,nan,nan,False
1760992443.7002938,nan,nan,nan,False
1760992443.7072291,nan,nan,nan,False
1760992443.7148082,nan,nan,nan,False
1760992443.7221107,nan,nan,nan,False
1760992443.728677,nan,nan,nan,False
1760992443.734581,nan,nan,nan,False
1760992443.7411969,nan,nan,nan,False
1760992443.7488258,nan,nan,nan,False
1760992443.7557745,nan,nan,nan,False
1760992443.7615864,nan,nan,nan,False
1760992443.7679513,nan,nan,nan,False
1760992443.774539,nan,nan,nan,False
1760992443.7811131,nan,nan,nan,False
1760992443.7871203,nan,nan,nan,False
1760992443.7926557,nan,nan,nan,False
1760992443.8002417,nan,nan,nan,False
1760992443.8066375,nan,nan,nan,False
1760992443.81361,nan,nan,nan,False
1760992443.8201792,nan,nan,nan,False
1760992443.8266356,nan,nan,nan,False
1760992443.8331637,nan,nan,nan,False
1760992443.8402154,nan,nan,nan,False
1760992443.847521,nan,nan,nan,False
1760992443.8543453,nan,nan,nan,False
1760992443.8614678,nan,nan,nan,False
1760992443.8673174,nan,nan,nan,False
1760992443.873947,nan,nan,nan,False
1760992443.881237,nan,nan,nan,False
1760992443.8890142,nan,nan,nan,False
1760992443.8951657,nan,nan,nan,False
1760992443.9024417,nan,nan,nan,False
1760992443.9087365,nan,nan,nan,False
1760992443.9168682,nan,nan,nan,False
1760992443.9229856,nan,nan,nan,False
1760992443.9303432,nan,nan,nan,False
1760992443.9374037,nan,nan,nan,False
1760992443.9437969,nan,nan,nan,False
1760992443.950085,nan,nan,nan,False
1760992443.9565706,nan,nan,nan,False
1760992443.9633439,nan,nan,nan,False
1760992443.96925,nan,nan,nan,False
1760992443.975336,nan,nan,nan,False
1760992443.9809344,nan,nan,nan,False
1760992443.98767,nan,nan,nan,False
1760992443.992998,nan,nan,nan,False
1760992444.0003338,nan,nan,nan,False
1760992444.0063841,nan,nan,nan,False
1760992444.0134003,nan,nan,nan,False
1760992444.019424,nan,nan,nan,False
1760992444.0254798,nan,nan,nan,False
1760992444.0310364,nan,nan,nan,False
1760992444.0381773,nan,nan,nan,False
1760992444.0437412,nan,nan,nan,False
1760992444.0509596,nan,nan,nan,False
1760992444.056178,nan,nan,nan,False
1760992444.0628626,nan,nan,nan,False
1760992444.0688555,nan,nan,nan,False
1760992444.0757892,nan,nan,nan,False
1760992444.08134,nan,nan,nan,False
1760992444.0880704,nan,nan,nan,False
1760992444.0940545,nan,nan,nan,False
1760992444.1001961,nan,nan,nan,False
1760992444.10617,nan,nan,nan,False
1760992444.1113849,nan,nan,nan,False
1760992444.1194642,nan,nan,nan,False
1760992444.1249251,nan,nan,nan,False
1760992444.130993,nan,nan,nan,False
1760992444.1384223,nan,nan,nan,False
1760992444.1443245,nan,nan,nan,False
1760992444.1509557,nan,nan,nan,False
1760992444.1571825,nan,nan,nan,False
1760992444.1632342,nan,nan,nan,False
1760992444.1696715,nan,nan,nan,False
1760992444.1760125,nan,nan,nan,False
1760992444.1827195,nan,nan,nan,False
1760992444.1890407,nan,nan,nan,False
1760992444.1956625,nan,nan,nan,False
1760992444.2037213,nan,nan,nan,False
1760992444.210468,nan,nan,nan,False
1760992444.2165425,nan,nan,nan,False
1760992444.2237377,nan,nan,nan,False
1760992444.230281,nan,nan,nan,False
1760992444.2361665,nan,nan,nan,False
1760992444.242975,nan,nan,nan,False
1760992444.248794,nan,nan,nan,False
1760992444.255481,nan,nan,nan,False
1760992444.2610273,nan,nan,nan,False
1760992444.2672336,nan,nan,nan,False
1760992444.273029,nan,nan,nan,False
1760992444.280144,nan,nan,nan,False
1760992444.2855291,nan,nan,nan,False
1760992444.2923293,nan,nan,nan,False
1760992444.2991207,nan,nan,nan,False
1760992444.3051975,nan,nan,nan,False
1760992444.3112788,nan,nan,nan,False
1760992444.3179398,nan,nan,nan,False
1760992444.3242695,nan,nan,nan,False
1760992444.330267,nan,nan,nan,False
1760992444.3359406,nan,nan,nan,False
1760992444.342224,nan,nan,nan,False
1760992444.3485243,nan,nan,nan,False
1760992444.3551056,nan,nan,nan,False
1760992444.3614647,nan,nan,nan,False
1760992444.3681266,nan,nan,nan,False
1760992444.373533,nan,nan,nan,False
1760992444.3810227,nan,nan,nan,False
1760992444.3865657,nan,nan,nan,False
1760992444.3928926,nan,nan,nan,False
1760992444.3991292,nan,nan,nan,False
1760992444.4049442,nan,nan,nan,False
1760992444.4120047,nan,nan,nan,False
1760992444.4171958,nan,nan,nan,False
1760992444.4239264,nan,nan,nan,False
1760992444.4311159,nan,nan,nan,False
1760992444.436243,nan,nan,nan,False
1760992444.4433687,nan,nan,nan,False
1760992444.4484262,nan,nan,nan,False
1760992444.454985,nan,nan,nan,False
1760992444.4616716,nan,nan,nan,False
1760992444.4676304,nan,nan,nan,False
1760992444.4742744,nan,nan,nan,False
1760992444.4805815,nan,nan,nan,False
1760992444.4869387,nan,nan,nan,False
1760992444.4930115,nan,nan,nan,False
1760992444.4995432,nan,nan,nan,False
1760992444.5054753,nan,nan,nan,False
1760992444.5114965,nan,nan,nan,False
1760992444.5186844,nan,nan,nan,False
1760992444.5253704,nan,nan,nan,False
1760992444.5313766,nan,nan,nan,False
1760992444.5374951,nan,nan,nan,False
1760992444.5436823,nan,nan,nan,False
1760992444.5497692,nan,nan,nan,False
1760992444.5555303,nan,nan,nan,False
1760992444.5622861,nan,nan,nan,False
1760992444.567899,nan,nan,nan,False
1760992444.574766,nan,nan,nan,False
1760992444.581179,nan,nan,nan,False
1760992444.5870554,nan,nan,nan,False
1760992444.5931828,nan,nan,nan,False
1760992444.5992787,nan,nan,nan,False
1760992444.6054778,nan,nan,nan,False
1760992444.611302,nan,nan,nan,False
1760992444.6171997,nan,nan,nan,False
1760992444.6242628,nan,nan,nan,False
1760992444.6303144,nan,nan,nan,False
1760992444.6373954,nan,nan,nan,False
1760992444.6435025,nan,nan,nan,False
1760992444.6501606,nan,nan,nan,False
1760992444.6561756,nan,nan,nan,False
1760992444.662161,nan,nan,nan,False
1760992444.6685107,nan,nan,nan,False
1760992444.6745124,nan,nan,nan,False
1760992444.6813853,nan,nan,nan,False
1760992444.6878376,nan,nan,nan,False
1760992444.6936998,nan,nan,nan,False
1760992444.7014177,nan,nan,nan,False
1760992444.7078693,nan,nan,nan,False
1760992444.7139554,nan,nan,nan,False
1760992444.7205157,nan,nan,nan,False
1760992444.7271132,nan,nan,nan,False
1760992444.7331426,nan,nan,nan,False
1760992444.738857,nan,nan,nan,False
1760992444.7449229,nan,nan,nan,False
1760992444.7517514,nan,nan,nan,False
1760992444.75751,nan,nan,nan,False
1760992444.7639031,nan,nan,nan,False
1760992444.7713218,nan,nan,nan,False
1760992444.7769632,nan,nan,nan,False
1760992444.7833998,nan,nan,nan,False
1760992444.7890666,nan,nan,nan,False
1760992444.7949877,nan,nan,nan,False
1760992444.8019662,nan,nan,nan,False
1760992444.80837,nan,nan,nan,False
1760992444.8144803,nan,nan,nan,False
1760992444.8202744,nan,nan,nan,False
1760992444.8272605,nan,nan,nan,False
1760992444.8343773,nan,nan,nan,False
1760992444.8402073,nan,nan,nan,False
1760992444.846386,nan,nan,nan,False
1760992444.8524375,nan,nan,nan,False
1760992444.8582845,nan,nan,nan,False
1760992444.8647707,nan,nan,nan,False
1760992444.870845,nan,nan,nan,False
1760992444.8760986,nan,nan,nan,False
1760992444.8828945,nan,nan,nan,False
1760992444.889504,nan,nan,nan,False
1760992444.8956254,nan,nan,nan,False
1760992444.9020917,nan,nan,nan,False
1760992444.9077003,nan,nan,nan,False
1760992444.913839,nan,nan,nan,False
1760992444.9209657,nan,nan,nan,False
1760992444.9272542,nan,nan,nan,False
1760992444.933057,nan,nan,nan,False
1760992444.9385898,nan,nan,nan,False
1760992444.9455378,nan,nan,nan,False
1760992444.9514096,nan,nan,nan,False
1760992444.957692,nan,nan,nan,False
1760992444.964341,nan,nan,nan,False
1760992444.9703012,nan,nan,nan,False
1760992444.9768667,nan,nan,nan,False
1760992444.982727,nan,nan,nan,False
1760992444.9888902,nan,nan,nan,False
1760992444.9952393,nan,nan,nan,False
1760992445.0015552,nan,nan,nan,False
1760992445.0076134,nan,nan,nan,False
1760992445.0140128,nan,nan,nan,False
1760992445.020082,nan,nan,nan,False
1760992445.0261106,nan,nan,nan,False
1760992445.0327816,nan,nan,nan,False
1760992445.0383737,nan,nan,nan,False
1760992445.0449739,nan,nan,nan,False
1760992445.0511732,nan,nan,nan,False
1760992445.0574188,nan,nan,nan,False
1760992445.0638585,nan,nan,nan,False
1760992445.0704877,nan,nan,nan,False
1760992445.076664,nan,nan,nan,False
1760992445.0822256,nan,nan,nan,False
1760992445.0874255,nan,nan,nan,False
1760992445.0948231,nan,nan,nan,False
1760992445.101325,nan,nan,nan,False
1760992445.10684,nan,nan,nan,False
1760992445.1129878,nan,nan,nan,False
1760992445.1194596,nan,nan,nan,False
1760992445.1254997,nan,nan,nan,False
1760992445.1323273,nan,nan,nan,False
1760992445.1383808,nan,nan,nan,False
1760992445.1442888,nan,nan,nan,False
1760992445.150201,nan,nan,nan,False
1760992445.156034,nan,nan,nan,False
1760992445.1628168,nan,nan,nan,False
1760992445.1688645,nan,nan,nan,False
1760992445.175387,nan,nan,nan,False
1760992445.18196,nan,nan,nan,False
1760992445.1873035,nan,nan,nan,False
1760992445.1941347,nan,nan,nan,False
1760992445.2004163,nan,nan,nan,False
1760992445.2070181,nan,nan,nan,False
1760992445.2132363,nan,nan,nan,False
1760992445.218857,nan,nan,nan,False
1760992445.2254512,nan,nan,nan,False
